Track Name,Artist,Album,Release Date,Track ID,URL,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature,like,t
Magnolia,Playboi Carti,Playboi Carti,2017-04-14,1e1JKLEDKP7hEQzJfNAgPl,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4,0,390
The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,2019-12-06,0nbXyq5TXYPCO7pr3N8S4I,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,0,391
Devotion,Emotional Oranges,The Juice: Vol. III,2022-12-09,15e6YBARIuMIVOZ65PMXgj,https://open.spotify.com/track/15e6YBARIuMIVOZ65PMXgj,0.632,0.486,6,-10.152,0,0.0391,0.313,0.445,0.102,0.551,200.008,168233,4,1,392
Act Up,City Girls,Girl Code,2018-11-16,3A2yGHWIzmGEIolwonU69h,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4,0,393
What If You're The Love of My Life?,Chloe Adams,What If You're The Love of My Life?,2024-05-31,2rNp14nmgJc4IK0FajIzGn,https://open.spotify.com/track/2rNp14nmgJc4IK0FajIzGn,0.754,0.544,9,-4.955,1,0.0323,0.02,9.36e-06,0.628,0.857,126.964,128384,4,0,394
Carry You Home,Alex Warren,Carry You Home,2024-05-31,4uzKAj0mIyYmyhsRRyPXaQ,https://open.spotify.com/track/4uzKAj0mIyYmyhsRRyPXaQ,0.525,0.66,10,-7.094,1,0.111,0.468,3.3e-06,0.128,0.458,123.787,166881,4,0,395
Wanna Be (with Megan Thee Stallion & Cardi B) - Remix,GloRilla,Wanna Be (with Megan Thee Stallion & Cardi B) [Remix],2024-05-31,2WaOQ9TCXEpoAMVzT9GUJt,https://open.spotify.com/track/2WaOQ9TCXEpoAMVzT9GUJt,0.92,0.672,1,-4.582,1,0.281,0.022,0.0,0.225,0.397,135.059,224000,4,0,396
Mo Bamba,Sheck Wes,MUDBOY,2018-10-05,1xzBco0xcoJEDXktl7Jxrr,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,0,397
Marry You,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,6SKwQghsR8AISlxhcwyA9R,https://open.spotify.com/track/6SKwQghsR8AISlxhcwyA9R,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4,1,398
WAIT FOR U (feat. Drake & Tems),Future,I NEVER LIKED YOU,2022-04-29,59nOXPmaKlBfGMDeOVGrIK,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893,4,0,399
Things I Wish I Never Said,Devin Kennedy,Things I Wish I Never Said,2024-05-30,2SqIu6M5urCU42xRc9gCTH,https://open.spotify.com/track/2SqIu6M5urCU42xRc9gCTH,0.632,0.151,6,-10.579,1,0.109,0.768,0.0,0.222,0.504,130.03,129854,4,0,400
family ties (with Kendrick Lamar),Baby Keem,The Melodic Blue,2021-09-10,3QFInJAm9eyaho5vBzxInN,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,252262,4,0,401
Cool With You,NewJeans,NewJeans 2nd EP 'Get Up',2023-07-21,02wk5BttM0QL38ERjLPQJB,https://open.spotify.com/track/02wk5BttM0QL38ERjLPQJB,0.752,0.65,5,-6.683,0,0.12,0.653,0.00136,0.105,0.532,134.993,147880,4,0,402
16 CARRIAGES,Beyoncé,16 CARRIAGES,2024-02-09,3Fwebmu4BzPUpDtPZo0qHb,https://open.spotify.com/track/3Fwebmu4BzPUpDtPZo0qHb,0.525,0.456,1,-7.042,1,0.0798,0.382,0.0,0.167,0.342,126.691,227250,4,0,403
Something Just Like This,The Chainsmokers,Memories...Do Not Open,2017-04-07,6RUKPb4LETWmmr3iAEQktW,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,1,404
THE DINER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,1LLUoftvmTjVNBHZoQyveF,https://open.spotify.com/track/1LLUoftvmTjVNBHZoQyveF,0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,186347,4,0,405
Nothin' on You (feat. Bruno Mars),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,59dLtGBS26x7kc0rHbaPrq,https://open.spotify.com/track/59dLtGBS26x7kc0rHbaPrq,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4,1,406
Down In the DM,Yo Gotti,The Art of Hustle (Deluxe),2016-02-19,1LxKKYsJNPeBdOwdudsJzv,https://open.spotify.com/track/1LxKKYsJNPeBdOwdudsJzv,0.776,0.662,1,-7.016,0,0.0489,0.00157,2.1e-05,0.0887,0.324,152.927,182733,4,0,407
Si No Quieres No,Luis R Conriquez,Si No Quieres No,2024-03-10,1C84d9abZVKWHT2YYpoean,https://open.spotify.com/track/1C84d9abZVKWHT2YYpoean,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,147011,1,0,408
Feather,Sabrina Carpenter,emails i can’t send fwd:,2023-03-17,2Zo1PcszsT9WQ0ANntJbID,https://open.spotify.com/track/2Zo1PcszsT9WQ0ANntJbID,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508,185553,4,1,409
Austin (Boots Stop Workin'),Dasha,What Happens Now?,2024-02-16,2uqYupMHANxnwgeiXTZXzd,https://open.spotify.com/track/2uqYupMHANxnwgeiXTZXzd,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,171783,4,0,410
Company,Justin Bieber,Purpose (Deluxe),2015-11-13,61uyGDPJ06MkxJtHgPmuyO,https://open.spotify.com/track/61uyGDPJ06MkxJtHgPmuyO,0.561,0.797,4,-4.901,0,0.0588,0.132,0.0,0.0846,0.421,94.893,208120,4,1,411
Come Around Me,Justin Bieber,Changes,2020-02-14,2o9LAypwGH4ctV0i9boo6d,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d,0.648,0.681,2,-8.389,0,0.0379,0.263,0.00761,0.0971,0.766,157.944,200773,4,1,412
We Paid (feat. 42 Dugg),Lil Baby,My Turn (Deluxe),2020-05-01,6gxKUmycQX7uyMwJcweFjp,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,4,0,413
Goodbyes (feat. Young Thug),Post Malone,Hollywood's Bleeding,2019-09-06,0t3ZvGKlmYmVsDzBJAXK8C,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,0.547,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.097,174853,4,1,414
Not Like Us,Kendrick Lamar,Not Like Us,2024-05-04,6AI3ezQ4o3HUoP6Dhudph3,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,274192,4,0,415
Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,2017-01-27,0M9ydKzuF3oZTfYYPfaGX1,https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,343150,4,0,416
Chemical,Post Malone,Chemical,2023-04-14,5w40ZYhbBMAlHYNDaVJIUu,https://open.spotify.com/track/5w40ZYhbBMAlHYNDaVJIUu,0.49,0.88,2,-4.856,1,0.0435,0.00154,0.0,0.103,0.392,169.949,184013,4,1,417
I Like You (A Happier Song) (with Doja Cat),Post Malone,Twelve Carat Toothache,2022-06-03,0O6u0VJ46W86TxN9wgyqDj,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,192841,4,1,418
Tommy Lee (feat. Post Malone),Tyla Yaweh,Tommy Lee (feat. Post Malone),2020-06-12,5QZKcQDp0tCcvMdyqEciBV,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,224638,3,0,419
TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM,2024-02-11,0Z7nGFVCLfixWctgePsRk9,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9,0.727,0.711,2,-6.549,1,0.078,0.582,0.0,0.158,0.375,110.012,233457,4,0,420
LUBE,Adam Lambert,LUBE // WET DREAM,2024-05-31,63Bw40ft3CFElVuZqiVBfH,https://open.spotify.com/track/63Bw40ft3CFElVuZqiVBfH,0.738,0.776,2,-6.687,1,0.0475,0.0694,0.0116,0.101,0.409,129.049,165956,4,0,421
Late Night Talking,Harry Styles,Harry's House,2022-05-20,1qEmFfgcLObUfQm0j1W2CK,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,177955,4,1,422
Love Yourself,Justin Bieber,Purpose (Deluxe),2015-11-13,50kpGaPAhYJ3sGmk6vplg0,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.43,233720,4,1,423
II MOST WANTED,Beyoncé,COWBOY CARTER,2024-03-29,1UP7PXne1lIYZB5G5aiRGL,https://open.spotify.com/track/1UP7PXne1lIYZB5G5aiRGL,0.533,0.355,8,-6.132,1,0.0289,0.497,0.0,0.174,0.256,137.986,208521,4,0,424
Mask Off,Future,FUTURE,2017-06-30,0VgkVdmE4gld66l8iyGjgx,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,0,425
Bodak Yellow,Cardi B,Invasion of Privacy,2018-04-06,6KBYefIoo7KydImq1uUQlL,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4,0,426
JEALOUSY (feat. Cardi B),Offset,JEALOUSY (feat. Cardi B),2023-07-28,73S4fsK22WH929PLFNYgOj,https://open.spotify.com/track/73S4fsK22WH929PLFNYgOj,0.923,0.571,1,-6.761,1,0.354,0.0386,0.0,0.196,0.332,134.38,174467,4,0,427
Supernova,aespa,Armageddon - The 1st Album,2024-05-27,2VdSktBqFfkW7y6q5Ik4Z4,https://open.spotify.com/track/2VdSktBqFfkW7y6q5Ik4Z4,0.745,0.747,11,-4.278,0,0.0815,0.0073,1.69e-06,0.0738,0.363,120.073,178880,4,1,428
BUTTERFLIES,MAX,LOVE IN STEREO,2024-02-16,33wQ73bQJcHmyeDgwrG9Cl,https://open.spotify.com/track/33wQ73bQJcHmyeDgwrG9Cl,0.705,0.556,11,-5.794,1,0.04,0.428,0.0,0.083,0.449,88.04,191267,4,0,429
Classic,MKTO,MKTO,2012,6FE2iI43OZnszFLuLtvvmg,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4,1,430
Break Free,Ariana Grande,My Everything (Deluxe),2014-08-22,12KUFSHFgT0XCoiSlvdQi4,https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4,0.686,0.702,7,-5.325,0,0.0455,0.00637,4.46e-05,0.204,0.29,129.948,214840,4,1,431
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),2012-08-01,1CmUZGtH29Kx36C1Hleqlz,https://open.spotify.com/track/1CmUZGtH29Kx36C1Hleqlz,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,235613,4,1,432
How Sweet,NewJeans,How Sweet,2024-05-24,38tXZcL1gZRfbqfOG0VMTH,https://open.spotify.com/track/38tXZcL1gZRfbqfOG0VMTH,0.803,0.895,1,-2.888,1,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,219027,4,1,433
WANDERLUST,Paul Partohap,LOVERs ATLAS,2023-08-23,6zVGBoBfrQMnRKjbpq3CCu,https://open.spotify.com/track/6zVGBoBfrQMnRKjbpq3CCu,0.566,0.429,9,-6.373,0,0.0629,0.348,0.00034,0.209,0.43,175.96,196977,3,1,434
I Had Some Help (Feat. Morgan Wallen),Post Malone,I Had Some Help,2024-05-10,7221xIgOnuakPdLqT0F3nP,https://open.spotify.com/track/7221xIgOnuakPdLqT0F3nP,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,178206,4,1,435
vampire,Olivia Rodrigo,GUTS,2023-09-08,1kuGVB7EU95pJObxwvfwKS,https://open.spotify.com/track/1kuGVB7EU95pJObxwvfwKS,0.484,0.53,5,-5.821,1,0.0538,0.154,0.0,0.263,0.323,136.848,219724,4,0,436
Pink Skies,Zach Bryan,Pink Skies,2024-05-24,4ZJ4vzLQekI0WntDbanNC7,https://open.spotify.com/track/4ZJ4vzLQekI0WntDbanNC7,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,194920,4,0,437
Die For You,The Weeknd,Starboy,2016-11-24,2LBqCSwhJGcFQeTHMVGwy3,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4,1,438
Angel Numbers / Ten Toes,Chris Brown,11:11,2023-11-10,3XqM8hLCEYlbnFjoWwqtFv,https://open.spotify.com/track/3XqM8hLCEYlbnFjoWwqtFv,0.406,0.5,4,-8.452,0,0.0501,0.192,0.0,0.175,0.0905,157.984,306847,4,0,439
Players,Coi Leray,Players,2022-11-30,6UN73IYd0hZxLi8wFPMQij,https://open.spotify.com/track/6UN73IYd0hZxLi8wFPMQij,0.948,0.512,6,-5.74,0,0.146,0.0269,8.57e-06,0.0504,0.599,105.004,139560,4,0,440
Strawberry Skies,Kid Travis,Strawberry Skies,2020-05-22,458EaCXcB9TRBoJEDVcdcr,https://open.spotify.com/track/458EaCXcB9TRBoJEDVcdcr,0.65,0.462,11,-6.587,0,0.089,0.366,0.0,0.159,0.649,89.887,165333,4,0,441
Paris,The Chainsmokers,Paris,2017-01-13,15vzANxN8G9wWfwAJLLMCg,https://open.spotify.com/track/15vzANxN8G9wWfwAJLLMCg,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520,4,1,442
Chunky,Bruno Mars,24K Magic,2016-11-17,0mBKv9DkYfQHjdMcw2jdyI,https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI,0.571,0.539,5,-4.446,0,0.116,0.0208,0.0,0.125,0.727,202.103,186973,4,1,443
New Jeans,NewJeans,NewJeans 2nd EP 'Get Up',2023-07-21,7woEDtme8YkFiWeyiinIjy,https://open.spotify.com/track/7woEDtme8YkFiWeyiinIjy,0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,108987,4,1,444
Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),SG Lewis,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),2022-09-21,3e4QIt4wVVqsCqMqKxOrZd,https://open.spotify.com/track/3e4QIt4wVVqsCqMqKxOrZd,0.607,0.836,10,-4.138,0,0.2,0.00258,0.0,0.342,0.727,99.006,227436,4,1,445
All The Stars (with SZA),Kendrick Lamar,Black Panther The Album Music From And Inspired By,2018-02-09,3GCdLUSnKSMJhs4Tj6CV3s,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,232187,4,1,446
Castle on the Hill,Ed Sheeran,coffee shop music 2024,2024-05-17,6XeOAkx0IUFRX3AK1WMx0V,https://open.spotify.com/track/6XeOAkx0IUFRX3AK1WMx0V,0.461,0.834,2,-4.868,1,0.099,0.0231,1.16e-05,0.14,0.469,135.007,261154,4,1,447
Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,HEROES & VILLAINS,2022-12-02,2Hh3ETdQKrmSI3QS0hme7g,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,0.573,0.668,7,-4.356,0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,199920,4,0,448
i got the boy,ELIO,something in the air,2024-05-31,2iHcFtwALFWm6Xth2KtELi,https://open.spotify.com/track/2iHcFtwALFWm6Xth2KtELi,0.389,0.625,9,-8.357,1,0.0539,0.0632,1.14e-06,0.0946,0.356,121.065,221347,3,0,449
Mood (feat. iann dior),24kGoldn,El Dorado,2021-03-26,4jPy3l0RUwlUI9T5XHBW2m,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4,0,450
Leave The Door Open,Bruno Mars,An Evening With Silk Sonic,2021-11-11,02VBYrHfVwfEWXk5DXyf0T,https://open.spotify.com/track/02VBYrHfVwfEWXk5DXyf0T,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,1,451
DiGiTAL HEARTBEAT,Sorana,DiGiTAL HEARTBEAT,2024-05-31,0CZyUC8152Mc40d8On1ryQ,https://open.spotify.com/track/0CZyUC8152Mc40d8On1ryQ,0.706,0.927,10,-2.899,0,0.157,0.0482,0.0,0.0674,0.749,121.996,153443,4,0,452
No Flockin',Kodak Black,No Flockin',2015-11-13,34oWbFBfGEElvgO0a5c9V4,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,165291,4,0,453
Gata Only,FloyyMenor,Gata Only,2024-02-02,6XjDF6nds4DE2BBbagZol6,https://open.spotify.com/track/6XjDF6nds4DE2BBbagZol6,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,222000,4,0,454
Hands On You,Austin George,Hands On You,2021-12-10,1c03f9YZmO792D7hRjZMYi,https://open.spotify.com/track/1c03f9YZmO792D7hRjZMYi,0.616,0.557,11,-5.871,0,0.0413,0.354,1.53e-06,0.345,0.626,159.91,155567,4,0,455
New Jeans,NewJeans,NewJeans 'Super Shy',2023-07-07,6rdkCkjk6D12xRpdMXy0I2,https://open.spotify.com/track/6rdkCkjk6D12xRpdMXy0I2,0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,108987,4,1,456
Ms. Poli Sci,Paul Russell,Ms. Poli Sci,2022-11-11,3imYkN34og7muZbkSZWLUW,https://open.spotify.com/track/3imYkN34og7muZbkSZWLUW,0.755,0.562,10,-6.828,0,0.174,0.146,0.0,0.0986,0.527,96.503,128705,4,1,457
BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),2019-07-05,6EbduYTr62sSzvl36wWiFM,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM,0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,209120,4,1,458
No Angels,Justin Timberlake,Everything I Thought It Was,2024-03-14,7dBT63cDF9a76fAJyvRXCT,https://open.spotify.com/track/7dBT63cDF9a76fAJyvRXCT,0.847,0.653,10,-5.776,0,0.0415,0.137,0.00145,0.0916,0.645,111.983,208027,4,0,459
RAPSTAR,Polo G,Hall of Fame,2021-06-11,18vXApRmJSgQ6wG2ll9AOg,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4,0,460
Kiss Me More (feat. SZA),Doja Cat,Planet Her,2021-06-25,3DarAbFujv6eYNliUTyqtz,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4,1,461
Stockholm Syndrome,One Direction,FOUR (Deluxe),2014-11-17,6AzCBeiDuUXGXjznBufswB,https://open.spotify.com/track/6AzCBeiDuUXGXjznBufswB,0.678,0.933,2,-4.959,1,0.14,0.0734,0.0,0.0863,0.336,120.572,214720,4,0,462
Just Wanna Rock,Lil Uzi Vert,Just Wanna Rock,2022-10-17,4FyesJzVpA39hbYvcseO2d,https://open.spotify.com/track/4FyesJzVpA39hbYvcseO2d,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891,4,0,463
Alright,Kendrick Lamar,Alright,2015-10-16,0ECs7wpW9157Tk5yBUGbE0,https://open.spotify.com/track/0ECs7wpW9157Tk5yBUGbE0,0.783,0.761,7,-5.53,1,0.195,0.0864,0.0,0.643,0.674,110.033,194490,4,0,464
BLAME IT ON ME,Alex Coles,BLAME IT ON ME,2024-05-24,3O4EGwdDFNMs69RWWSQRFI,https://open.spotify.com/track/3O4EGwdDFNMs69RWWSQRFI,0.571,0.929,10,-4.266,0,0.0819,0.0422,0.0,0.0778,0.699,153.862,162378,4,0,465
My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023-09-15,3vkCueOmm7xQDoJ17W1Pm3,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,137773,4,0,466
Zero,NewJeans,Zero,2023-04-03,5LMoKDVzW2kDneNu2UbspP,https://open.spotify.com/track/5LMoKDVzW2kDneNu2UbspP,0.705,0.653,1,-7.407,0,0.17,0.31,1.46e-05,0.122,0.578,171.932,154194,4,0,467
HOLIDAY,Lil Nas X,HOLIDAY,2020-11-13,6zFMeegAMYQo0mt8rXtrli,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,154998,4,0,468
LUNCH,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,629DixmZGHc7ILtEntuiWE,https://open.spotify.com/track/629DixmZGHc7ILtEntuiWE,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,179587,4,0,469
Bandit,Don Toliver,Bandit,2024-02-01,7sTyAjxDXq9afwfSQy6D0s,https://open.spotify.com/track/7sTyAjxDXq9afwfSQy6D0s,0.686,0.733,2,-5.268,1,0.0576,0.00567,0.0,0.246,0.141,130.095,147747,4,0,470
Fast Times,Sabrina Carpenter,emails i can't send,2022-07-15,6n05BgVkxxz2k5ICZYa2PH,https://open.spotify.com/track/6n05BgVkxxz2k5ICZYa2PH,0.721,0.666,1,-4.699,0,0.0408,0.0687,0.0,0.045,0.739,132.465,174540,4,0,471
It Will Rain,Bruno Mars,It Will Rain,2011-09-28,0M3HkE321xpCbCYqVKzr1q,https://open.spotify.com/track/0M3HkE321xpCbCYqVKzr1q,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4,1,472
ASAP,NewJeans,NewJeans 2nd EP 'Get Up',2023-07-21,5fpyAakgFOm4YTXkgfPzvV,https://open.spotify.com/track/5fpyAakgFOm4YTXkgfPzvV,0.934,0.486,0,-9.561,0,0.164,0.466,3.73e-05,0.0963,0.372,130.052,134387,4,0,473
Beautiful Things,Benson Boone,Beautiful Things,2024-01-18,6tNQ70jh4OwmPGpYy6R2o9,https://open.spotify.com/track/6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,180304,3,0,474
First Day Out,Tee Grizzley,My Moment,2017-04-07,3muBQDekYAg7jm6hDu6R0Z,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,254694,4,0,475
Don’t Go,Skrillex,Don’t Get Too Close,2023-02-18,4pNlvXL8f51vWOOQ8lxCWV,https://open.spotify.com/track/4pNlvXL8f51vWOOQ8lxCWV,0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,0.359,75.05,168253,4,1,476
Gravity,Neoni,Gravity,2024-05-31,3OLeDIk7wFT6R3EoLLAQYk,https://open.spotify.com/track/3OLeDIk7wFT6R3EoLLAQYk,0.574,0.508,4,-5.936,1,0.0528,0.0609,0.0,0.0778,0.136,135.5,195882,4,0,477
Blinding Lights,The Weeknd,After Hours,2020-03-20,0VjIjW4GlUZAMYd2vXMi3b,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,200040,4,1,478
Princess Diana (with Nicki Minaj),Ice Spice,Princess Diana (with Nicki Minaj),2023-04-14,0ZxhtATQ0a6EvQNZ0z6NKV,https://open.spotify.com/track/0ZxhtATQ0a6EvQNZ0z6NKV,0.898,0.689,9,-5.092,1,0.171,0.165,0.0,0.0957,0.772,147.964,172125,4,0,479
Say It Ain't So,Weezer,Weezer,1994-05-10,6VoIBz0VhCyz7OdEoRYDiA,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827,4,0,480
Intentions (feat. Quavo),Justin Bieber,Changes,2020-02-14,4umIPjkehX1r7uhmGvXiSV,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0579,0.298,0.0,0.102,0.875,147.988,212867,4,0,481
On My Mama,Victoria Monét,On My Mama,2023-06-16,1o8Z7GD1CeOaVBEyuzu4HO,https://open.spotify.com/track/1o8Z7GD1CeOaVBEyuzu4HO,0.481,0.539,4,-7.865,0,0.108,0.551,0.00539,0.12,0.621,153.277,186678,4,0,482
Too Sweet,Hozier,Unreal Unearth: Unheard,2024-03-22,5Z0UnEtpLDQyYlWwgi8m9C,https://open.spotify.com/track/5Z0UnEtpLDQyYlWwgi8m9C,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,251424,4,0,483
Just Like You,Emotional Oranges,The Juice: Vol. II,2019-11-08,0sYfwwEy0UyNizk6na4zGm,https://open.spotify.com/track/0sYfwwEy0UyNizk6na4zGm,0.722,0.683,1,-7.187,1,0.0333,0.00439,0.000642,0.125,0.522,101.034,215840,4,1,484
What Happened To Virgil (feat. Gunna),Lil Durk,7220,2022-03-11,7ohROa13QK43JBRqfCmz4P,https://open.spotify.com/track/7ohROa13QK43JBRqfCmz4P,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,181393,4,0,485
House Down,Wafia,House Down,2024-05-31,6qWHMBqB7lQnUfI32GUaWh,https://open.spotify.com/track/6qWHMBqB7lQnUfI32GUaWh,0.57,0.397,9,-9.903,1,0.0299,0.91,0.688,0.388,0.492,104.798,185039,4,0,486
SKINNY,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,1CsMKhwEmNnmvHUuO5nryA,https://open.spotify.com/track/1CsMKhwEmNnmvHUuO5nryA,0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,219733,4,0,487
